Consumer Wise Detail Report,,,,,,,,,,,,,,,,,,,,,,,,,,Run Date,11-Nov-25
Col Centre Code,Receipt Date,Book Number,Receipt Number,Receipt Type,BU,PC,Consumer No,Mode,Bank,IFSC,MICR,Cheque No,Cheque Date,Receipt Amount,Submitted,B60 Generated ,Modification,Cheque Bounce,"Receipt Source
",Ledger Updation Date,B80 Revision Id,B80 Date,Cheque Realised Date,B60 Date,Theft Consumer Name,Revision ID,CIR ID
180965002-Riya Computer,05-Nov-25,W28348,0008001,01,0931,8,190010030611,CASH,-----------------------, ----------,---------,------,,840,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008002,01,0931,8,190470002127,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008003,01,0931,8,190480118212,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008004,01,0931,8,190480118531,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008005,01,0931,8,190470002348,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008006,01,0931,8,190011784155,CASH,-----------------------, ----------,---------,------,,690,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008007,01,0931,8,190011570929,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008008,01,0931,8,190011661401,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008009,01,0931,8,190471831151,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008010,01,0931,8,190480001439,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008011,01,0931,8,190011553170,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008012,01,0931,8,190010005012,CASH,-----------------------, ----------,---------,------,,1840,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008013,01,0931,8,190011614098,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008014,01,0931,8,190010003150,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008015,01,0931,8,190010021590,CASH,-----------------------, ----------,---------,------,,330,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008016,01,0931,8,190012891818,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008017,01,0931,8,190010030378,CASH,-----------------------, ----------,---------,------,,830,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008018,01,0931,8,190011557779,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008019,01,0931,8,190010022481,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008020,01,0931,8,190011544502,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008021,01,0931,8,190011515006,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008022,01,0931,8,190480001773,CASH,-----------------------, ----------,---------,------,,1790,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008023,01,0931,8,190481771696,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008024,01,0931,8,190481525083,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008025,01,0931,8,190011772076,CASH,-----------------------, ----------,---------,------,,750,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008026,01,0931,8,190010001696,CASH,-----------------------, ----------,---------,------,,1110,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008027,01,0931,8,190011649118,CASH,-----------------------, ----------,---------,------,,930,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008028,01,0931,8,190010021875,CASH,-----------------------, ----------,---------,------,,400,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008029,01,0931,8,190011603011,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008030,01,0931,8,190010030599,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008031,01,0931,8,190480118069,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008032,01,0931,8,190010002960,CASH,-----------------------, ----------,---------,------,,1260,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008033,01,0931,8,190010019331,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008034,01,0931,8,190470001350,CASH,-----------------------, ----------,---------,------,,750,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008035,01,0931,8,190010005659,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008036,01,0931,8,190011668040,CASH,-----------------------, ----------,---------,------,,610,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008037,05,0931,8,190010027792,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008037,01,0931,8,190010027792,CASH,-----------------------, ----------,---------,------,,1580,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
180965002-Riya Computer,05-Nov-25,W28348,0008038,01,0931,8,190480118221,CASH,-----------------------, ----------,---------,------,,750,Y,Y,--------,N,Wallet,,,,05-Nov-25,06-Nov-25,,,
